voltage,current,sound,gas,temp,hum,heading,tahmin,durum
5.0,13.514,1023.0,1023.0,22.4,61.0,229.05986329743527,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.3323139831885,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.8376621711172,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,62.0,228.52019708338167,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,227.69570223313835,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,60.0,228.60846885256635,1,NORMAL
5.0,13.514,1017.0,1023.0,23.3,52.0,225.0414286113723,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.4426269864942,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.38014160383676,1,NORMAL
5.0,13.514,1016.0,1023.0,22.7,59.0,225.93501131441076,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,228.9603118304584,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,230.04667009517,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.38417665591703,1,NORMAL
5.0,13.514,1013.0,1023.0,24.1,54.0,229.08868056156183,1,NORMAL
5.0,13.514,1021.0,1023.0,22.1,61.0,227.34459673831896,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,53.0,237.15494169722223,1,NORMAL
5.0,13.514,1016.0,1023.0,23.2,52.0,223.50132439397584,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,281.65117787033967,1,NORMAL
5.0,13.514,1017.0,1023.0,23.2,54.0,224.04722960306628,1,NORMAL
5.0,13.514,1014.0,1023.0,24.1,54.0,227.4641622895392,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,53.0,237.1756887087838,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.17139871906696,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.04518774361543,1,NORMAL
5.0,13.514,996.0,1023.0,24.1,53.0,228.4707882486213,1,NORMAL
5.0,13.514,1005.0,1023.0,24.2,53.0,231.07847339666785,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.4426269864942,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.31989391780684,1,NORMAL
5.0,13.514,1013.0,1023.0,23.4,54.0,288.9045758426117,1,NORMAL
5.0,13.514,995.0,1023.0,22.6,59.0,226.08882378395148,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,55.0,240.601171276409,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,229.4602805913792,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.9417787010169,1,NORMAL
5.0,13.514,1018.0,1023.0,22.3,62.0,228.5489903025085,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,230.751402090366,1,NORMAL
5.0,13.514,1014.0,1023.0,24.3,53.0,229.7448992054565,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.319275027628,1,NORMAL
5.0,13.514,992.0,1023.0,23.9,55.0,290.89776549883885,-1,ANOMALI
5.0,13.514,1003.0,1023.0,24.1,53.0,228.67054863271613,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,55.0,240.91623032466208,1,NORMAL
5.0,13.514,1007.0,1023.0,24.1,53.0,228.12523786127812,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.8186716551563,1,NORMAL
5.0,13.514,1003.0,1023.0,22.6,60.0,226.1517331919441,1,NORMAL
5.0,13.514,993.0,1023.0,23.9,65.0,280.9067058780583,-1,ANOMALI
5.0,13.514,1015.0,1023.0,23.5,29.677548511009597,225.16487948591555,-1,ANOMALI
5.0,13.514,1016.0,1023.0,24.1,54.0,228.2716992760558,1,NORMAL
5.0,13.514,1017.0,1023.0,22.7,55.0,220.84189518762423,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.6356506356722,1,NORMAL
5.0,13.514,1013.0,1023.0,22.7,55.0,225.25886471231345,1,NORMAL
5.0,13.514,1013.0,1023.0,24.0,70.0,245.74912916686912,-1,ANOMALI
5.0,13.514,1000.0,1023.0,22.7,59.0,226.5781144664248,1,NORMAL
5.0,13.514,1020.0,1023.0,22.7,58.0,228.83753027439369,1,NORMAL
5.0,13.514,1023.0,1023.0,22.5,61.0,231.1863917050268,1,NORMAL
5.0,13.514,1007.0,1023.0,22.8,53.0,226.46880071438585,1,NORMAL
5.0,13.514,1020.0,1023.0,24.1,52.0,228.1375176621736,1,NORMAL
5.0,13.514,1008.0,1023.0,22.9,54.0,224.22412454151265,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,229.51610191353384,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.7783216236648,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,229.81058619436564,1,NORMAL
5.0,13.514,1021.0,1023.0,24.1,52.0,227.58302066863507,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,60.0,229.57072733719315,1,NORMAL
5.0,13.514,1009.0,1023.0,22.4,61.0,235.39995028585105,1,NORMAL
5.0,13.514,1018.0,1023.0,23.3,54.0,240.88057355075256,1,NORMAL
5.0,13.514,1018.0,1023.0,23.7,55.0,227.6552929865329,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,61.0,229.9893625696422,1,NORMAL
5.0,13.514,1015.0,1023.0,23.5,53.0,245.97678420183024,1,NORMAL
5.0,13.514,1022.0,1023.0,23.3,54.0,237.961401850992,1,NORMAL
5.0,13.514,1019.0,1023.0,23.9,52.0,225.7093798119314,1,NORMAL
5.0,13.514,906.0,1023.0,22.4,61.0,227.20912759530023,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.4,61.0,230.56077611136467,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.02826366648517,1,NORMAL
5.0,13.514,1009.0,1023.0,24.2,53.0,231.3401917459099,1,NORMAL
5.0,13.514,994.0,1023.0,23.7,54.0,222.74161842708264,1,NORMAL
5.0,13.514,1018.0,1023.0,24.1,52.0,224.0740068932757,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.23518834371384,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,229.7279878188422,1,NORMAL
5.0,13.514,1006.0,1023.0,24.1,52.0,224.3634064240365,1,NORMAL
5.0,13.514,991.0,1023.0,24.3,54.0,235.94315183375323,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,231.0398496802872,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,54.0,237.79945735530956,1,NORMAL
5.0,13.514,1006.0,1023.0,23.6,53.0,245.44623657727823,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,228.81965486733787,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,228.80790138538487,1,NORMAL
5.0,13.514,1017.0,1023.0,22.6,56.0,305.7648232329864,-1,ANOMALI
5.0,13.514,1015.0,1023.0,24.1,54.0,228.6683271526373,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,229.84400037508067,1,NORMAL
5.0,13.514,1012.0,1023.0,22.6,60.0,226.0968396805605,1,NORMAL
5.0,13.514,1013.0,1023.0,22.6,60.0,226.16037099736968,1,NORMAL
5.0,13.514,1010.0,1023.0,22.7,55.0,228.54905788853017,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,231.49580184541765,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.58260575653108,1,NORMAL
5.0,13.514,1021.0,1023.0,23.5,54.0,224.43031642066848,1,NORMAL
5.0,13.514,1007.0,1023.0,23.4,54.0,281.6565451816006,1,NORMAL
5.0,13.514,1012.0,1023.0,23.6,54.0,245.51194732212355,1,NORMAL
5.0,13.514,1023.0,1023.0,22.9,55.0,306.1761380569596,-1,ANOMALI
5.0,13.514,1017.0,1023.0,24.0,52.0,228.41658819177133,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,55.0,240.96711804553348,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.46715906138928,1,NORMAL
5.0,13.514,1013.0,1023.0,22.6,59.0,228.0574034268841,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,228.57902242470277,1,NORMAL
5.0,13.514,1003.0,1023.0,22.8,54.0,225.7108292790712,1,NORMAL
5.0,13.514,1021.0,1023.0,23.4,53.0,241.3836372040832,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,57.0,274.76364169072616,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,53.0,289.1145201784641,1,NORMAL
5.0,13.514,1008.0,1023.0,23.5,55.0,246.02225858880269,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,230.09211512449892,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,241.205501057655,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.3096102311061,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,223.7675952560997,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.1827759869335,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,228.32464910711084,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,53.0,281.56794234596225,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,223.85259845402555,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,236.8661847011009,1,NORMAL
5.0,13.514,1021.0,1023.0,23.4,54.0,282.3553598650835,1,NORMAL
5.0,13.514,1023.0,1023.0,23.5,53.0,290.65378613383507,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,365.28860318600994,-1,ANOMALI
5.0,13.514,1019.0,1023.0,24.3,53.0,229.31517372250457,1,NORMAL
5.0,13.514,1012.0,1023.0,35.023350779053594,59.0,226.62941864841144,-1,ANOMALI
5.0,13.514,1017.0,1023.0,23.8,52.0,229.1009816976846,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,228.57383117348235,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,227.6401238170037,1,NORMAL
5.0,13.514,1021.0,1023.0,23.3,53.0,282.3553598650835,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,228.0264152957712,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.05320427685456,1,NORMAL
5.0,13.514,1014.0,1023.0,23.7,56.0,221.3613524078331,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,230.2190475453689,1,NORMAL
5.0,13.514,1018.0,1023.0,23.5,54.0,224.95892776365667,1,NORMAL
5.0,13.514,1011.0,1023.0,24.1,53.0,228.37662309317656,1,NORMAL
5.0,13.514,1013.0,1023.0,22.7,58.0,229.505963036211,1,NORMAL
5.0,13.514,1014.0,1023.0,23.5,54.0,245.32498992256677,1,NORMAL
5.0,13.514,1018.0,1023.0,23.3,54.0,280.8458003981627,1,NORMAL
5.0,13.514,1010.0,1023.0,22.6,56.0,307.1733389949775,-1,ANOMALI
5.0,13.514,1021.0,1023.0,23.2,54.0,240.04746078330868,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,60.0,230.1402082322087,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,223.36342295838327,1,NORMAL
5.0,13.514,1021.0,1023.0,23.4,55.0,290.6136288981986,1,NORMAL
5.0,13.514,1014.0,1023.0,23.4,55.0,245.52486214901853,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.71513501458196,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,150.18569405507,1,NORMAL
5.0,13.514,1017.0,1023.0,23.6,53.0,245.32498992256677,1,NORMAL
5.0,13.514,1006.0,1023.0,24.1,52.0,224.56263613247927,1,NORMAL
5.0,13.514,1018.0,1023.0,24.0,57.0,228.6683271526373,1,NORMAL
5.0,13.514,1014.0,1023.0,22.8,58.0,229.3987053549955,1,NORMAL
5.0,13.514,1020.0,1023.0,23.5,55.0,244.6222561386508,1,NORMAL
5.0,13.514,1018.0,1023.0,23.0,55.0,301.84995000589566,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,53.0,237.3989123062536,1,NORMAL
5.0,13.514,1014.0,1023.0,22.8,56.0,227.0070991562781,1,NORMAL
5.0,13.514,1019.0,1023.0,23.9,54.0,229.14956633459312,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.03923846768785,1,NORMAL
5.0,13.514,1022.0,1023.0,24.0,69.0,236.82720619693407,-1,ANOMALI
5.0,13.514,1015.0,1023.0,24.4,52.0,224.2296148572652,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,56.0,289.1960481691083,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,62.0,228.2636796949691,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,53.0,237.06039564875888,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,229.36351139166192,1,NORMAL
5.0,13.514,1019.0,1023.0,22.4,61.0,230.09393948224889,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.2717824180652,1,NORMAL
5.0,13.514,1017.0,1023.0,24.0,57.0,227.78243614480303,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.5756906857832,1,NORMAL
5.0,13.514,1015.0,1023.0,24.1,54.0,228.77981385799927,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,56.0,293.4590240814616,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.1006296253447,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,53.0,237.30215475636,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.9215258416224,1,NORMAL
5.0,13.514,1013.0,1023.0,23.6,54.0,241.0631066331328,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,224.02346196423844,1,NORMAL
5.0,13.514,1015.0,1023.0,22.6,57.0,227.7426113574816,1,NORMAL
5.0,13.514,1016.0,1023.0,23.1,54.0,223.7084594066484,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,227.96362065740183,1,NORMAL
5.0,13.514,1006.0,1023.0,24.4,52.0,223.9405970860228,1,NORMAL
5.0,13.514,1022.0,1023.0,22.1,61.0,229.24526228446777,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,228.98088267601324,1,NORMAL
5.0,13.514,1017.0,1023.0,24.1,53.0,227.2423638785825,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.11041756103123,1,NORMAL
5.0,13.514,1008.0,1023.0,22.8,59.0,229.17662980230207,1,NORMAL
5.0,13.514,1020.0,1023.0,22.6,56.0,221.2649226450177,1,NORMAL
5.0,13.514,1014.0,1023.0,24.3,54.0,236.30993247402023,1,NORMAL
5.0,13.514,1016.0,1023.0,24.4,52.0,235.7472761268055,1,NORMAL
5.0,13.514,1011.0,1023.0,23.9,54.0,229.0700396558105,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,228.00448015618977,1,NORMAL
5.0,13.514,1018.0,1023.0,23.1,54.0,306.54762104248937,1,NORMAL
5.0,13.514,1021.0,1023.0,24.1,53.0,227.72226611007864,1,NORMAL
5.0,13.514,1021.0,1023.0,24.1,53.0,227.803044564069,1,NORMAL
5.0,13.514,1010.0,1023.0,24.1,52.0,227.90229747701284,1,NORMAL
5.0,13.514,1011.0,1023.0,24.0,73.0,259.630800380257,-1,ANOMALI
5.0,13.514,1011.0,1023.0,24.1,53.0,228.2716992760558,1,NORMAL
5.0,13.514,1017.0,1023.0,24.4,52.0,235.46287917117607,1,NORMAL
5.0,13.514,1012.0,1023.0,23.5,54.0,245.38784019592276,1,NORMAL
5.0,13.514,963.0,1023.0,23.4,54.0,242.8982359083201,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.5592668212832,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.92343737669623,1,NORMAL
5.0,13.514,1017.0,1023.0,22.8,56.0,307.3221151685551,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.7,58.0,229.47188849850448,1,NORMAL
5.0,13.514,1013.0,1023.0,22.7,59.0,225.66523314861945,1,NORMAL
5.0,13.514,1018.0,1023.0,23.3,55.0,236.73718614666237,1,NORMAL
5.0,13.514,1002.0,1023.0,24.1,53.0,229.1195725744287,1,NORMAL
5.0,13.514,1016.0,1023.0,24.2,53.0,228.0127875041833,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.6245695450788,1,NORMAL
5.0,13.514,1015.0,1023.0,23.8,54.0,228.2269096322867,1,NORMAL
5.0,13.514,1005.0,1023.0,24.2,53.0,231.16516475185557,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.8995828831302,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,228.55888514966813,1,NORMAL
5.0,13.514,1015.0,1023.0,22.6,59.0,225.2921099647843,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,227.8271245781613,1,NORMAL
5.0,13.514,1001.0,1023.0,23.4,54.0,245.41334893326416,1,NORMAL
5.0,13.514,1019.0,1023.0,24.0,53.0,227.86881725796243,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.52754015165613,1,NORMAL
5.0,13.514,1019.0,1023.0,22.4,62.0,229.891366138442,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.7979609002876,1,NORMAL
5.0,13.514,1013.0,1023.0,22.6,59.0,228.17983011986425,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.48359044446445,1,NORMAL
5.0,13.514,1008.0,1023.0,22.6,55.0,220.2681834010831,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.25787452705288,1,NORMAL
5.0,13.514,1017.0,1023.0,24.3,53.0,235.8279806892721,1,NORMAL
5.0,13.514,989.0,1023.0,24.1,52.0,228.80832166837808,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.16984410782197,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,230.7711841125268,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,228.5099543983952,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.0866804223927,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.18206326401528,1,NORMAL
5.0,13.514,1022.0,1023.0,23.3,54.0,238.70566913288175,1,NORMAL
5.0,13.514,1023.0,1023.0,23.5,55.0,291.14609417940767,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,230.05320427685456,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,228.19074984138496,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,228.97861610773725,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.643997010197,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.06467979534324,1,NORMAL
5.0,13.514,1012.0,1023.0,22.9,53.0,225.8892200772257,1,NORMAL
5.0,13.514,1017.0,1023.0,22.6,55.0,228.2776759521903,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,228.75172907052595,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,240.9525821268369,1,NORMAL
5.0,13.514,1013.0,1023.0,22.9,53.0,225.8178406275396,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,228.97631126267493,1,NORMAL
5.0,13.514,1007.0,1023.0,22.6,59.0,227.71421221612175,1,NORMAL
5.0,13.514,1020.0,1023.0,24.1,53.0,228.4707882486213,1,NORMAL
5.0,13.514,1019.0,1023.0,24.2,51.0,224.1650755018253,1,NORMAL
5.0,13.514,1008.0,1023.0,22.9,55.0,225.08438253032136,1,NORMAL
5.0,13.514,1019.0,1023.0,23.4,52.0,289.7079788429787,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.66066576446516,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,224.0740068932757,1,NORMAL
5.0,13.514,1020.0,1023.0,24.1,29.896573888793483,228.1375176621736,-1,ANOMALI
5.0,13.514,1023.0,1023.0,23.3,54.0,280.36737082480994,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,229.43832441945176,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,229.48460600954465,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.44694282819705,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,53.0,289.3138946171926,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.1195725744287,1,NORMAL
5.0,13.514,1010.0,1023.0,24.2,53.0,230.4914274743563,1,NORMAL
5.0,13.514,1019.0,1023.0,22.7,55.0,220.32529921814023,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,53.0,237.79945735530956,1,NORMAL
5.0,13.514,1013.0,1023.0,24.3,53.0,236.02220918364293,1,NORMAL
5.0,13.514,1005.0,1023.0,23.2,54.0,224.25701280825328,1,NORMAL
5.0,13.514,1015.0,1023.0,23.6,55.0,245.41694737441756,1,NORMAL
5.0,13.514,1023.0,1023.0,22.5,61.0,230.27966505359296,1,NORMAL
5.0,13.514,1019.0,1023.0,23.4,54.0,244.03593146177,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,62.0,227.48607053097973,1,NORMAL
5.0,13.514,1013.0,1023.0,23.5,53.0,246.4100098292567,1,NORMAL
5.0,13.514,1005.0,1023.0,23.6,55.0,241.22204427470209,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.27376360298965,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,62.0,227.4039858119081,1,NORMAL
5.0,13.514,1011.0,1023.0,22.1,60.0,228.05446624820527,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,55.0,241.5764458233109,1,NORMAL
5.0,13.514,1018.0,1023.0,24.4,55.0,236.23411937964408,1,NORMAL
5.0,13.514,1013.0,1023.0,22.7,55.0,227.8239602892424,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,223.55384990706293,1,NORMAL
5.0,13.514,1016.0,1023.0,22.8,55.0,225.9304760960784,1,NORMAL
5.0,13.514,1015.0,1023.0,23.1,54.0,224.41366015250009,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,53.0,236.5432720113251,1,NORMAL
5.0,13.514,1015.0,1023.0,22.7,58.0,229.2078736722322,1,NORMAL
5.0,13.514,994.0,1023.0,23.7,56.0,222.56589570716775,1,NORMAL
5.0,13.514,1020.0,1023.0,45.93672940092537,53.0,224.9572738487005,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.8,59.0,229.23958765386263,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,230.4914274743563,1,NORMAL
5.0,13.514,1021.0,1023.0,22.6,59.0,229.65758060425648,1,NORMAL
5.0,13.514,1013.0,1023.0,22.7,55.0,227.09397688711783,1,NORMAL
5.0,13.514,1015.0,1023.0,23.9,53.0,228.2961159725463,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,229.6106493186606,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.5559381642308,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,224.05406805712943,1,NORMAL
5.0,13.514,1021.0,1023.0,23.9,54.0,228.6322742600437,1,NORMAL
5.0,13.514,1016.0,1023.0,24.4,52.0,236.05973415382263,1,NORMAL
5.0,13.514,1007.0,1023.0,23.3,53.0,280.59291903007284,1,NORMAL
5.0,13.514,1022.0,1023.0,23.3,55.0,241.62303281377223,1,NORMAL
5.0,13.514,1014.0,1023.0,23.8,54.0,228.859683405364,1,NORMAL
5.0,13.514,1016.0,1023.0,23.0,55.0,301.92379703997074,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,62.0,227.62210313048195,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,230.15459591949636,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,228.1379874932271,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.9040281284547,1,NORMAL
5.0,13.514,1012.0,1023.0,23.6,54.0,245.66875808306492,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,230.87396151619197,1,NORMAL
5.0,13.514,1014.0,1023.0,23.9,53.0,228.643128212206,1,NORMAL
5.0,13.514,1013.0,1023.0,24.4,53.0,235.9525438685938,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,62.0,228.29283940036487,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,62.0,228.69391426195543,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.47946045235028,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.020734090618,1,NORMAL
5.0,13.514,993.0,1023.0,23.9,55.0,292.4294931394164,-1,ANOMALI
5.0,13.514,1011.0,1023.0,22.7,59.0,226.02608335820096,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,229.41196212928767,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,55.0,220.2681834010831,1,NORMAL
5.0,13.514,1006.0,1023.0,22.1,61.0,228.35740132608524,1,NORMAL
5.0,13.514,1007.0,1023.0,23.4,55.0,245.6362654292726,1,NORMAL
5.0,13.514,1011.0,1023.0,24.4,52.0,235.48792730788705,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.47188849850448,1,NORMAL
5.0,13.514,1020.0,1023.0,24.3,53.0,236.62216796356955,1,NORMAL
5.0,13.514,979.0,1023.0,22.7,55.0,227.1850257644426,1,NORMAL
5.0,13.514,1016.0,1023.0,23.4,55.0,241.77613751275595,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,229.23987169568136,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.55888514966813,1,NORMAL
5.0,13.514,1002.0,1023.0,23.6,54.0,245.48155454062643,1,NORMAL
5.0,13.514,1019.0,1023.0,24.4,52.0,224.35715707916756,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.526971637798,1,NORMAL
5.0,13.514,1016.0,1023.0,23.5,55.0,245.20439299892084,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,228.15987184317729,1,NORMAL
5.0,13.514,1014.0,1023.0,23.9,54.0,228.0821808245281,1,NORMAL
9.069684693601404,13.514,1023.0,1023.0,24.1,53.0,228.35133106792372,-1,ANOMALI
5.0,13.514,1012.0,1023.0,24.0,54.0,228.5106784302673,1,NORMAL
5.0,13.514,1014.0,1023.0,22.6,60.0,225.8153905000725,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,85.714281492362,1,NORMAL
5.0,13.514,1016.0,1023.0,23.1,53.0,223.40885972880545,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.21235663045,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,230.3709946955357,1,NORMAL
5.0,13.514,1007.0,1023.0,23.5,54.0,245.3532291480689,1,NORMAL
5.0,13.514,1017.0,1023.0,24.4,52.0,235.74974209624293,1,NORMAL
5.0,13.514,1010.0,1023.0,22.7,60.0,228.12366239386887,1,NORMAL
5.0,13.514,1004.0,1023.0,23.4,54.0,292.9941461377522,1,NORMAL
5.0,13.514,1021.0,1023.0,23.2,54.0,240.69911973072917,1,NORMAL
5.0,13.514,1011.0,1023.0,24.3,52.0,235.9510120747976,1,NORMAL
5.0,13.514,1018.0,1023.0,23.2,54.0,298.80394141034856,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.96423416594436,1,NORMAL
5.0,13.514,1012.0,1023.0,24.3,53.0,236.14075251438115,1,NORMAL
